"Year","GDP","Population","CPI","Region","NationalCPI","Employment","rGDPpc","rGDPwk","GDPpc","rGDP"
1897,NA,213000,NA,"Manitoba",3.1871493266841,NA,NA,NA,NA,NA
1898,NA,223000,NA,"Manitoba",3.31670786327087,NA,NA,NA,NA,NA
1899,NA,234000,NA,"Manitoba",3.21306092026182,NA,NA,NA,NA,NA
1900,NA,245000,NA,"Manitoba",3.31670786327087,NA,NA,NA,NA,NA
1901,NA,255000,NA,"Manitoba",3.34261945684859,NA,NA,NA,NA,NA
1902,NA,275000,NA,"Manitoba",3.39444321270219,NA,NA,NA,NA,NA
1903,NA,296000,NA,"Manitoba",3.42035480627991,NA,NA,NA,NA,NA
1904,NA,318000,NA,"Manitoba",3.47217856213351,NA,NA,NA,NA,NA
1905,NA,344000,NA,"Manitoba",3.49809072440937,NA,NA,NA,NA,NA
1906,NA,366000,NA,"Manitoba",3.57582550514255,NA,NA,NA,NA,NA
1907,NA,395000,NA,"Manitoba",3.67947301684974,NA,NA,NA,NA,NA
1908,NA,413000,NA,"Manitoba",3.75720836628106,NA,NA,NA,NA,NA
1909,NA,427000,NA,"Manitoba",3.83494314701423,NA,NA,NA,NA,NA
1910,NA,441000,NA,"Manitoba",3.93859065872142,NA,NA,NA,NA,NA
1911,NA,461000,NA,"Manitoba",4.04223760173047,NA,NA,NA,NA,NA
1912,NA,481000,NA,"Manitoba",4.22362046286897,NA,NA,NA,NA,NA
1913,NA,505000,NA,"Manitoba",4.35317899945574,NA,NA,NA,NA,NA
1914,NA,530000,NA,"Manitoba",4.37956204379562,NA,NA,NA,NA,NA
1915,NA,545000,NA,"Manitoba",4.45255474452555,NA,NA,NA,NA,NA
1916,NA,554000,NA,"Manitoba",4.89051094890511,NA,NA,NA,NA,NA
1917,NA,558000,NA,"Manitoba",5.76642335766423,NA,NA,NA,NA,NA
1918,NA,565000,NA,"Manitoba",6.4963503649635,NA,NA,NA,NA,NA
1919,NA,577000,NA,"Manitoba",7.15328467153285,NA,NA,NA,NA,NA
1920,NA,594000,NA,"Manitoba",8.32116788321168,NA,NA,NA,NA,NA
1921,NA,610100,NA,"Manitoba",7.2992700729927,222753.74803882,NA,NA,NA,NA
1922,NA,616000,NA,"Manitoba",6.71532846715328,222916.359897095,NA,NA,NA,NA
1923,NA,619000,NA,"Manitoba",6.71532846715328,221386.20161124,NA,NA,NA,NA
1924,NA,625000,NA,"Manitoba",6.56934306569343,221280.704364107,NA,NA,NA,NA
1925,NA,632000,NA,"Manitoba",6.64233576642336,227621.903002253,NA,NA,NA,NA
1926,383.552378154801,639100,7.41818181818182,"Manitoba",6.71532846715328,239887.86843264,8936.93505935789,23809.4374415579,600.144544132063,5711.59519643563
1927,352.464931737863,651000,7.41818181818182,"Manitoba",6.64233576642336,247048.475930129,8151.06018603453,21478.943195785,541.420786079666,5306.34018110848
1928,417.185925274638,664000,7.70909090909091,"Manitoba",6.64233576642336,263837.161583164,9458.90238359351,23805.2560337538,628.292056136503,6280.71118270609
1929,396.17717247952,677000,7.92727272727273,"Manitoba",6.71532846715328,265391.181068406,8714.32031174848,22229.8074386016,585.195232613767,5899.59485105372
1930,376.773979647527,689000,7.05454545454545,"Manitoba",6.64233576642336,252707.792449761,8232.67280366691,22446.1284186722,546.841770170576,5672.3115617265
1931,290.198830846655,700100,5.81818181818182,"Manitoba",5.98540145985401,260112.519823351,6925.35906473148,18639.7943648049,414.510542560571,4848.44388121851
1932,254.244831486704,705000,5.16363636363636,"Manitoba",5.47445255474453,229447.978087425,6587.52565743328,20240.7780064242,360.630966647807,4644.20558849046
1933,229.611744253006,708000,4.94545454545454,"Manitoba",5.18248175182482,228289.611092242,6257.81987798635,19407.5256093198,324.310373238708,4430.53647361433
1934,255.399094524261,709000,5.09090909090909,"Manitoba",5.25547445255474,221918.512843977,6854.26969711327,21898.4759449518,360.224392840989,4859.67721525331
1935,258.06865813983,710000,5.30909090909091,"Manitoba",5.32846715328467,233822.689049061,6821.41735773813,20713.1580929593,363.476983295535,4843.20632399407
1936,278.667313488471,711200,5.52727272727273,"Manitoba",5.4014598540146,242142.987858713,7254.09318622513,21306.051930992,391.826931226759,5159.11107404332
1937,355.817132775079,715000,5.74545454545455,"Manitoba",5.62043795620438,237666.252284213,8854.22708022629,26637.2373086909,497.646339545565,6330.7723623618
1938,314.590548763706,720000,5.67272727272727,"Manitoba",5.62043795620438,237292.626522156,7773.97279592853,23588.0081699291,436.93131772737,5597.26041306854
1939,330.298121216323,726000,5.89090909090909,"Manitoba",5.62043795620438,249982.660387294,8094.67328657943,23508.5617416502,454.956089829647,5876.73280605666
1940,374.323288264629,728000,6.10909090909091,"Manitoba",5.83941605839416,246724.348330543,8805.33834001616,25981.5715591383,514.180341022842,6410.28631153177
1941,448.957770933055,729700,6.4,"Manitoba",6.2043795620438,239114.054731698,9916.59983036195,30262.3068490665,615.263493124646,7236.14289621511
1942,547.802910649895,724000,6.69090909090909,"Manitoba",6.42335766423358,238182.855850298,11779.4134164734,35805.6640268305,756.633854488805,8528.29531352677
1943,585.358133185698,723000,6.76363636363636,"Manitoba",6.56934306569343,237766.370138911,12324.2760483234,37475.6597315762,809.623973977453,8910.45158293785
1944,640.322981654063,727000,6.83636363636364,"Manitoba",6.64233576642336,246449.308020248,13260.0100498219,39115.6598639282,880.77439017065,9640.02730622051
1945,665.151630888841,727000,6.90909090909091,"Manitoba",6.71532846715328,252495.778884599,13624.4503067656,39228.2810301776,914.926589943385,9904.97537301862
1946,772.545391467842,726900,7.12727272727273,"Manitoba",6.86131386861314,282528.475868716,15489.6659131161,39852.4011345181,1062.79459549848,11259.4381522441
1947,852.499621349281,739000,7.70909090909091,"Manitoba",7.51824817518248,286441.662320134,15343.8059992973,39585.9755233787,1153.58541454571,11339.0726334807
1948,1011.62014107454,746000,8.8,"Manitoba",8.61313868613139,284564.208691448,15744.0768081988,41273.9232137639,1356.05917034121,11745.0812989163
1949,1016.68794805193,757000,9.16363636363636,"Manitoba",8.90510948905109,278088.459475861,15081.7776039061,41054.9422571344,1343.04880852303,11416.9056461569
1950,1056.33729674205,768000,9.52727272727273,"Manitoba",9.12408759124088,274684.554631058,15074.8135055897,42148.189904027,1375.43918846621,11577.4567722929
1951,1213.8980237784,776500,10.4727272727273,"Manitoba",10.0729927007299,275136.957172661,15519.6608021539,43800.0650174741,1563.29429977901,12051.0166128725
1952,1285.34070777978,798000,10.6909090909091,"Manitoba",10.3649635036496,279432.907609572,15539.8775959114,44378.5323196935,1610.70264132805,12400.8223215373
1953,1337.36513208444,809000,10.4727272727273,"Manitoba",10.2189781021898,273478.9194991,16176.8517654572,47854.0470403531,1653.10893953577,13087.0730782548
1954,1327.57985612716,823000,10.6181818181818,"Manitoba",10.2919708029197,266909.654892651,15673.3659324061,48327.8889538791,1613.098245598,12899.1801623702
1955,1436.32461523503,839000,10.6181818181818,"Manitoba",10.2919708029197,270346.452854093,16633.8238097701,51621.8283208956,1711.94828991064,13955.7781763971
1956,1626.02501176993,850000,10.7636363636364,"Manitoba",10.4379562043796,280914.907214325,18327.061012956,55454.5218532221,1912.97060208227,15578.0018610126
1957,1667.40861850671,862000,10.9818181818182,"Manitoba",10.8029197080292,283975.024779909,17905.7958186037,54352.6530461577,1934.34874536741,15434.7959956364
1958,1766.68611185428,875000,11.2727272727273,"Manitoba",11.0948905109489,286734.317492052,18198.1952875216,55533.7115412519,2019.06984211918,15923.4208765814
1959,1898.25035692133,891000,11.3454545454545,"Manitoba",11.1678832116788,295726.051193476,19076.773464362,57476.8610616118,2130.47178105648,16997.4051567465
1960,1971.05485396537,906000,11.5636363636364,"Manitoba",11.3138686131387,299010.258474411,19229.1187775586,58264.1602376965,2175.55723395736,17421.5816124681
1961,1975.96557664488,921700,11.7090909090909,"Manitoba",11.4598540145985,306006.802037592,18707.2823756399,56346.793766725,2143.82725034705,17242.5021656273
1962,2189.94195385652,936000,11.8545454545455,"Manitoba",11.6058394160584,313990.452942759,20159.5204858318,60095.1748624613,2339.68157463303,18869.3111747385
1963,2283.05071065145,949000,12,"Manitoba",11.7518248175182,316362.653014956,20471.234667368,61408.012337075,2405.74363609215,19427.2016993322
1964,2489.54493112385,959000,12.1454545454545,"Manitoba",11.970802919708,322480.756950765,21685.9314557827,64490.0751993419,2595.98011587471,20796.8082660956
1965,2667.07006580391,965000,12.4363636363636,"Manitoba",12.2627737226277,331170.327654499,22538.1568600503,65674.1246233844,2763.80317699887,21749.3213699486
1966,2855.3810964278,963100,12.8,"Manitoba",12.7737226277372,336237.176405212,23210.0040174204,66481.5089995834,2964.78153507195,22353.5548691776
1967,3094.01438524526,963000,13.2363636363636,"Manitoba",13.2116788321168,337776.181872975,24318.5700061732,69332.2506817598,3212.89136577909,23418.7829159448
1968,3424.60912941921,971000,13.8181818181818,"Manitoba",13.7226277372263,346864.871964861,25701.2649128137,71947.1190293096,3526.88890774377,24955.9282303421
1969,3703.81086083902,979000,14.4,"Manitoba",14.3795620437956,357100.952620573,26309.9758862481,72129.3690302884,3783.25930627071,25757.4663926369
1970,3945.56704185239,983000,14.9090909090909,"Manitoba",14.8175182481752,356503.530414998,27088.2181686592,74691.3177235445,4013.80167024658,26627.718459792
1971,4212.0526135442,998876,15.0545454545455,"Manitoba",15.2554744525547,358664.06211961,27641.1743285364,76980.4074749578,4216.792288076,27610.1056485912
1972,4643.37491344092,1001652,15.7818181818182,"Manitoba",15.985401459854,368261.505650716,28999.6890042402,78877.6346285454,4635.71670943693,29047.5964904752
1973,5524.90729505178,1007358,16.8727272727273,"Manitoba",17.2262773722628,382945.245744183,31838.288930309,83752.3259961908,5484.55196171746,32072.5550602582
1974,6550.63517854624,1018206,18.6181818181818,"Manitoba",19.1240875912409,400235.682187055,33640.8559303982,85582.8774843175,6433.5067545725,34253.321353467
1975,7398.09043307091,1024975,20.9454545454545,"Manitoba",21.1678832116788,402957.927172926,34098.0020313604,86732.6270940819,7217.82524751424,34949.5996320936
1976,8410.34664716775,1031758,22.6909090909091,"Manitoba",22.7007299270073,434400,35908.414484754,85287.2788028564,8151.47219325437,37048.7939119608
1977,8883.18412626208,1037369,24.5818181818182,"Manitoba",24.5255474452555,438200,34915.3731728188,82656.6082905382,8563.18641318767,36220.1257529138
1978,9851.24393643558,1040881,26.6181818181818,"Manitoba",26.7153284671533,444400,35426.6000090643,82976.7660756859,9464.33255716608,36874.8748440348
1979,11040.0065103905,1037272,29.0909090909091,"Manitoba",29.1970802919708,454600,36453.3336464182,83176.4678796469,10643.3090938447,37812.0222980875
1980,11968.9412474947,1034435,32,"Manitoba",32.1167883211679,462000,36026.3628960994,80664.3521697544,11570.510711156,37266.9307024266
1981,13856,1035545,35.6363636363636,"Manitoba",36.1313868613139,468800,37032.6053362522,81802.3235770676,13380.3938988648,38348.9292929293
1982,14360,1045224,38.7636363636364,"Manitoba",40.0729927007299,460300,34284.1423263058,77850.5504646332,13738.6818519284,35834.6083788707
1983,15400,1059752,41.3090909090909,"Manitoba",42.4087591240876,467900,34265.8027652207,77609.0040864462,14531.7017566374,36313.2530120482
1984,17316,1071810,42.8363636363636,"Manitoba",44.2335766423358,479100,36523.9479695723,81708.8972516538,16155.8485179276,39146.7326732673
1985,18880,1082495,44.6545454545454,"Manitoba",45.985401459854,486900,37927.6651961514,84322.2590603983,17441.1891047996,41056.5079365079
1986,19428,1091552,46.6181818181818,"Manitoba",47.8832116788321,500700,37170.6703044794,81033.9914363793,17798.5107443347,40573.7195121951
1987,20816,1098373,48.5818181818182,"Manitoba",50,505200,37903.3352057998,82406.9675376089,18951.6676028999,41632
1988,22467,1102152,50.6181818181818,"Manitoba",51.970802919708,506300,39223.3032601959,85384.2428102537,20384.6656359558,43230.0421348315
1989,23872,1103792,53.0181818181818,"Manitoba",54.5985401459854,512700,39611.4310926906,85279.4631337295,21627.263107542,43722.7807486631
1990,24793,1105421,55.4181818181818,"Manitoba",57.2262773722628,513800,39192.7623511951,84321.7254788252,22428.5588929467,43324.5025510204
1991,24640,1109604,58.2545454545455,"Manitoba",60.4379562043796,506800,36742.0107764607,80444.1241625964,22206.1203816857,40769.0821256039
1992,25129,1112689,59.0545454545455,"Manitoba",61.3138686131387,499900,36833.474925116,81984.8017222492,22584.028421239,40984.2023809524
1993,25175,1117618,60.6545454545455,"Manitoba",62.4817518248175,503800,36051.4630389736,79975.7126214601,22525.5856652273,40291.7640186916
1994,26675,1123230,61.5272727272727,"Manitoba",62.5547445255474,507700,37964.3071987,83991.8234681816,23748.4753790408,42642.6487747958
1995,27694,1129150,63.2,"Manitoba",63.941605839416,516500,38357.519102036,83855.5521666291,24526.4136740026,43311.3926940639
1996,29104,1134196,64.5818181818182,"Manitoba",64.8905109489051,517700,39544.25305088,86634.9886677532,25660.467855644,44850.9336332958
1997,30236,1136128,65.8909090909091,"Manitoba",65.985401459854,524900,40331.9490736679,87297.1168549593,26613.1985128436,45822.2566371681
1998,31739,1137489,66.7636363636364,"Manitoba",66.6423357664234,534800,41869.3118866669,89053.6307192461,27902.6874106035,47625.8817086528
1999,32833,1142448,68.0727272727273,"Manitoba",67.8102189781022,541800,42381.7590529487,89366.8436074624,28739.1636205762,48418.9558665231
2000,34957,1147313,69.7454545454545,"Manitoba",69.6350364963504,552200,43754.6719885755,90909.6414038908,30468.5818081029,50200.3039832285
2001,36138,1151454,71.6363636363636,"Manitoba",71.3868613138686,549900,43964.2058963678,92058.1209969018,31384.6666909837,50622.7607361963
2002,37646,1156680,72.7272727272727,"Manitoba",72.992700729927,563300,44588.8404744614,91558.7076158353,32546.5988864682,51575.02
2003,38580,1163596,74.0363636363636,"Manitoba",75.036496350365,566500,44186.2816172856,90759.0124355641,33155.8375931165,51414.9805447471
2004,41078,1173238,75.4909090909091,"Manitoba",76.4233576642336,572600,45813.8780170783,93871.0838578431,35012.5038568475,53750.582617001
2005,43140,1178264,77.5272727272727,"Manitoba",78.1021897810219,576500,46878.566350838,95811.4954081591,36613.1868579537,55235.3271028037
2006,46683,1183562,79.0545454545455,"Manitoba",79.6350364963504,582500,49529.4563372823,100637.22300681,39442.8006306387,58621.1824014665
2007,49779,1189451,80.6545454545455,"Manitoba",81.3868613138686,590300,51421.5675783016,103614.153782108,41850.3998903696,61163.4349775785
2008,52207,1197775,82.4727272727273,"Manitoba",83.2846715328467,599200,52334.5406124864,104614.493294594,43586.6502473336,62685.0043821209
2009,50853,1208556,82.9818181818182,"Manitoba",83.5036496350365,599300,50389.9981592782,101617.110988461,42077.487514025,60899.1346153846
2010,53359,1220780,83.6363636363636,"Manitoba",85.036496350365,607400,51400.2129223369,103306.473380524,43708.9401857829,62748.3519313305
2011,56252,1233649,86.1090909090909,"Manitoba",87.5182481751825,612000,52101.2017974698,105023.848850077,45598.0590913623,64274.5954962469
2012,59848,1249975,87.4909090909091,"Manitoba",88.8321167883212,618900,53898.7016387822,108857.698466532,47879.3575871517,67372.0295809367
2013,62386,1264620,89.4545454545455,"Manitoba",89.6350364963504,622400,55036.3083666595,111825.218969545,49331.8150906992,69600.016286645
2014,64305,1279014,91.1272727272727,"Manitoba",91.3868613138686,623100,55015.5783190637,112928.414200255,50277.0102594655,70365.6948881789
2015,65943,1292227,92.2181818181818,"Manitoba",92.4087591240876,632700,55222.5874272959,112786.657947546,51030.5077977786,71360.1184834123
2016,67298,1314139,93.3818181818182,"Manitoba",93.7226277372263,630900,54640.7179471636,113814.38966931,51210.7166745679,71805.4984423676
2017,71285,1334790,94.9090909090909,"Manitoba",95.1824817518248,641800,56108.4388771525,116692.0896367,53405.4045954794,74892.9831288344
2018,73372,1352825,97.3090909090909,"Manitoba",97.3722627737226,649000,55699.7793306699,116104.859742702,54236.1354942435,75352.0539730135
2019,74626,1369954,99.4909090909091,"Manitoba",99.2700729927007,655400,54873.9013048871,114700.519664686,54473.361879304,75174.7205882353
2020,73635,1379888,100,"Manitoba",100,630900,53363.0265644748,116714.217784118,53363.0265644748,73635
2021,79834,1391979,103.272727272727,"Manitoba",103.357664233577,653300,55489.7183067202,118231.321902449,57352.8767316174,77240.5225988701
2022,NA,1409223,NA,"Manitoba",NA,NA,NA,NA,NA,NA
1901,NA,91000,NA,"Saskatchewan",3.34261945684859,NA,NA,NA,NA,NA
1902,NA,125000,NA,"Saskatchewan",3.39444321270219,NA,NA,NA,NA,NA
1903,NA,159000,NA,"Saskatchewan",3.42035480627991,NA,NA,NA,NA,NA
1904,NA,194000,NA,"Saskatchewan",3.47217856213351,NA,NA,NA,NA,NA
1905,NA,236000,NA,"Saskatchewan",3.49809072440937,NA,NA,NA,NA,NA
1906,NA,258000,NA,"Saskatchewan",3.57582550514255,NA,NA,NA,NA,NA
1907,NA,311000,NA,"Saskatchewan",3.67947301684974,NA,NA,NA,NA,NA
1908,NA,356000,NA,"Saskatchewan",3.75720836628106,NA,NA,NA,NA,NA
1909,NA,401000,NA,"Saskatchewan",3.83494314701423,NA,NA,NA,NA,NA
1910,NA,446000,NA,"Saskatchewan",3.93859065872142,NA,NA,NA,NA,NA
1911,NA,492000,NA,"Saskatchewan",4.04223760173047,NA,NA,NA,NA,NA
1912,NA,525000,NA,"Saskatchewan",4.22362046286897,NA,NA,NA,NA,NA
1913,NA,563000,NA,"Saskatchewan",4.35317899945574,NA,NA,NA,NA,NA
1914,NA,601000,NA,"Saskatchewan",4.37956204379562,NA,NA,NA,NA,NA
1915,NA,628000,NA,"Saskatchewan",4.45255474452555,NA,NA,NA,NA,NA
1916,NA,648000,NA,"Saskatchewan",4.89051094890511,NA,NA,NA,NA,NA
1917,NA,662000,NA,"Saskatchewan",5.76642335766423,NA,NA,NA,NA,NA
1918,NA,678000,NA,"Saskatchewan",6.4963503649635,NA,NA,NA,NA,NA
1919,NA,7e+05,NA,"Saskatchewan",7.15328467153285,NA,NA,NA,NA,NA
1920,NA,729000,NA,"Saskatchewan",8.32116788321168,NA,NA,NA,NA,NA
1921,NA,757500,NA,"Saskatchewan",7.2992700729927,269058.096765508,NA,NA,NA,NA
1922,NA,769000,NA,"Saskatchewan",6.71532846715328,278399.363021046,NA,NA,NA,NA
1923,NA,778000,NA,"Saskatchewan",6.71532846715328,276698.419651474,NA,NA,NA,NA
1924,NA,791000,NA,"Saskatchewan",6.56934306569343,276884.745748281,NA,NA,NA,NA
1925,NA,806000,NA,"Saskatchewan",6.64233576642336,285758.01721598,NA,NA,NA,NA
1926,411.616358769531,820700,7.64285714285714,"Saskatchewan",6.71532846715328,299342.771075902,7468.62979527361,20476.5408262585,501.543022748301,6129.50447298106
1927,432.102610894316,841000,7.71428571428572,"Saskatchewan",6.64233576642336,312325.810303254,7735.17368027614,20828.5093658955,513.796207959948,6505.28106511223
